price,time
253.56,2015-06-29 14:30:00
264.59,2015-06-30 14:30:00
257.13,2015-07-01 14:30:00
253.95,2015-07-02 14:30:00
255.0,2015-07-03 14:30:00
257.5,2015-07-04 14:30:00
261.9,2015-07-05 14:30:00
276.49,2015-07-06 14:30:00
265.42,2015-07-07 14:30:00
273.25,2015-07-08 14:30:00
271.46,2015-07-09 14:30:00
289.96,2015-07-10 14:30:00
294.8,2015-07-11 14:30:00
313.89,2015-07-12 14:30:00
288.5,2015-07-13 14:30:00
296.79,2015-07-14 14:30:00
292.06,2015-07-15 14:30:00
278.3,2015-07-16 14:30:00
278.63,2015-07-17 14:30:00
278.95,2015-07-18 14:30:00
275.63,2015-07-19 14:30:00
278.5,2015-07-20 14:30:00
279.0,2015-07-21 14:30:00
277.5,2015-07-22 14:30:00
277.65,2015-07-23 14:30:00
285.31,2015-07-24 14:30:00
289.62,2015-07-25 14:30:00
292.0,2015-07-26 14:30:00
288.68,2015-07-27 14:30:00
294.3,2015-07-28 14:30:00
291.04,2015-07-29 14:30:00
287.27,2015-07-30 14:30:00
285.0,2015-07-31 14:30:00
278.5,2015-08-01 14:30:00
280.96,2015-08-02 14:30:00
284.71,2015-08-03 14:30:00
285.73,2015-08-04 14:30:00
282.92,2015-08-05 14:30:00
278.96,2015-08-06 14:30:00
279.67,2015-08-07 14:30:00
269.18,2015-08-08 14:30:00
267.43,2015-08-09 14:30:00
263.79,2015-08-10 14:30:00
266.25,2015-08-11 14:30:00
266.91,2015-08-12 14:30:00
265.14,2015-08-13 14:30:00
266.49,2015-08-14 14:30:00
266.57,2015-08-15 14:30:00
260.83,2015-08-16 14:30:00
258.84,2015-08-17 14:30:00
254.25,2015-08-18 14:30:00
232.97,2015-08-19 14:30:00
234.07,2015-08-20 14:30:00
233.19,2015-08-21 14:30:00
227.52,2015-08-22 14:30:00
229.5,2015-08-23 14:30:00
222.01,2015-08-24 14:30:00
215.37,2015-08-25 14:30:00
231.77,2015-08-26 14:30:00
227.71,2015-08-27 14:30:00
227.43,2015-08-28 14:30:00
229.0,2015-08-29 14:30:00
229.0,2015-08-30 14:30:00
229.95,2015-08-31 14:30:00
228.25,2015-09-01 14:30:00
228.89,2015-09-02 14:30:00
227.98,2015-09-03 14:30:00
229.53,2015-09-04 14:30:00
234.69,2015-09-05 14:30:00
243.55,2015-09-06 14:30:00
241.26,2015-09-07 14:30:00
243.51,2015-09-08 14:30:00
240.72,2015-09-09 14:30:00
241.6,2015-09-10 14:30:00
240.15,2015-09-11 14:30:00
239.94,2015-09-12 14:30:00
234.18,2015-09-13 14:30:00
231.97,2015-09-14 14:30:00
231.67,2015-09-15 14:30:00
229.45,2015-09-16 14:30:00
231.42,2015-09-17 14:30:00
234.46,2015-09-18 14:30:00
231.97,2015-09-19 14:30:00
232.28,2015-09-20 14:30:00
228.92,2015-09-21 14:30:00
231.76,2015-09-22 14:30:00
231.26,2015-09-23 14:30:00
232.94,2015-09-24 14:30:00
236.96,2015-09-25 14:30:00
235.55,2015-09-26 14:30:00
233.06,2015-09-27 14:30:00
239.71,2015-09-28 14:30:00
238.64,2015-09-29 14:30:00
237.72,2015-09-30 14:30:00
237.43,2015-10-01 14:30:00
238.08,2015-10-02 14:30:00
240.04,2015-10-03 14:30:00
240.12,2015-10-04 14:30:00
240.46,2015-10-05 14:30:00
246.94,2015-10-06 14:30:00
246.0,2015-10-07 14:30:00
243.97,2015-10-08 14:30:00
244.9,2015-10-09 14:30:00
244.5,2015-10-10 14:30:00
245.74,2015-10-11 14:30:00
246.53,2015-10-12 14:30:00
252.0,2015-10-13 14:30:00
251.99,2015-10-14 14:30:00
256.39,2015-10-15 14:30:00
262.37,2015-10-16 14:30:00
274.03,2015-10-17 14:30:00
265.67,2015-10-18 14:30:00
266.57,2015-10-19 14:30:00
268.9,2015-10-20 14:30:00
267.56,2015-10-21 14:30:00
275.42,2015-10-22 14:30:00
277.87,2015-10-23 14:30:00
281.77,2015-10-24 14:30:00
293.0,2015-10-25 14:30:00
287.12,2015-10-26 14:30:00
297.0,2015-10-27 14:30:00
304.74,2015-10-28 14:30:00
315.99,2015-10-29 14:30:00
323.97,2015-10-30 14:30:00
324.87,2015-10-31 14:30:00
320.31,2015-11-01 14:30:00
341.02,2015-11-02 14:30:00
396.5,2015-11-03 14:30:00
474.0,2015-11-04 14:30:00
401.51,2015-11-05 14:30:00
375.2,2015-11-06 14:30:00
390.0,2015-11-07 14:30:00
381.0,2015-11-08 14:30:00
387.93,2015-11-09 14:30:00
356.1,2015-11-10 14:30:00
320.57,2015-11-11 14:30:00
326.81,2015-11-12 14:30:00
333.08,2015-11-13 14:30:00
330.07,2015-11-14 14:30:00
317.79,2015-11-15 14:30:00
321.36,2015-11-16 14:30:00
335.71,2015-11-17 14:30:00
334.5,2015-11-18 14:30:00
329.0,2015-11-19 14:30:00
322.18,2015-11-20 14:30:00
326.01,2015-11-21 14:30:00
322.48,2015-11-22 14:30:00
324.29,2015-11-23 14:30:00
321.01,2015-11-24 14:30:00
325.23,2015-11-25 14:30:00
355.94,2015-11-26 14:30:00
356.14,2015-11-27 14:30:00
355.67,2015-11-28 14:30:00
363.33,2015-11-29 14:30:00
370.44,2015-11-30 14:30:00
361.56,2015-12-01 14:30:00
357.9,2015-12-02 14:30:00
360.02,2015-12-03 14:30:00
359.97,2015-12-04 14:30:00
376.37,2015-12-05 14:30:00
393.22,2015-12-06 14:30:00
397.4,2015-12-07 14:30:00
397.35,2015-12-08 14:30:00
422.99,2015-12-09 14:30:00
419.25,2015-12-10 14:30:00
435.89,2015-12-11 14:30:00
426.13,2015-12-12 14:30:00
437.5,2015-12-13 14:30:00
444.73,2015-12-14 14:30:00
458.01,2015-12-15 14:30:00
452.7,2015-12-16 14:30:00
456.45,2015-12-17 14:30:00
460.45,2015-12-18 14:30:00
464.05,2015-12-19 14:30:00
455.12,2015-12-20 14:30:00
441.59,2015-12-21 14:30:00
436.94,2015-12-22 14:30:00
441.5,2015-12-23 14:30:00
454.11,2015-12-24 14:30:00
452.55,2015-12-25 14:30:00
423.62,2015-12-26 14:30:00
419.98,2015-12-27 14:30:00
425.25,2015-12-28 14:30:00
421.48,2015-12-29 14:30:00
423.0,2015-12-30 14:30:00
422.59,2015-12-31 14:30:00
431.11,2016-01-01 14:30:00
431.59,2016-01-02 14:30:00
426.54,2016-01-03 14:30:00
430.19,2016-01-04 14:30:00
431.97,2016-01-05 14:30:00
429.65,2016-01-06 14:30:00
452.73,2016-01-07 14:30:00
456.69,2016-01-08 14:30:00
448.63,2016-01-09 14:30:00
443.5,2016-01-10 14:30:00
447.7,2016-01-11 14:30:00
446.11,2016-01-12 14:30:00
428.2,2016-01-13 14:30:00
431.8,2016-01-14 14:30:00
388.99,2016-01-15 14:30:00
370.02,2016-01-16 14:30:00
387.1,2016-01-17 14:30:00
387.8,2016-01-18 14:30:00
386.84,2016-01-19 14:30:00
403.46,2016-01-20 14:30:00
414.9,2016-01-21 14:30:00
395.02,2016-01-22 14:30:00
384.0,2016-01-23 14:30:00
398.53,2016-01-24 14:30:00
399.77,2016-01-25 14:30:00
394.19,2016-01-26 14:30:00
395.0,2016-01-27 14:30:00
383.0,2016-01-28 14:30:00
380.55,2016-01-29 14:30:00
377.3,2016-01-30 14:30:00
374.13,2016-01-31 14:30:00
373.94,2016-02-01 14:30:00
372.71,2016-02-02 14:30:00
370.45,2016-02-03 14:30:00
384.99,2016-02-04 14:30:00
388.2,2016-02-05 14:30:00
374.78,2016-02-06 14:30:00
377.75,2016-02-07 14:30:00
374.87,2016-02-08 14:30:00
376.57,2016-02-09 14:30:00
385.16,2016-02-10 14:30:00
380.94,2016-02-11 14:30:00
382.0,2016-02-12 14:30:00
388.0,2016-02-13 14:30:00
398.8,2016-02-14 14:30:00
403.61,2016-02-15 14:30:00
405.02,2016-02-16 14:30:00
418.51,2016-02-17 14:30:00
419.52,2016-02-18 14:30:00
421.3,2016-02-19 14:30:00
431.27,2016-02-20 14:30:00
431.35,2016-02-21 14:30:00
440.0,2016-02-22 14:30:00
424.97,2016-02-23 14:30:00
421.99,2016-02-24 14:30:00
424.21,2016-02-25 14:30:00
425.31,2016-02-26 14:30:00
433.01,2016-02-27 14:30:00
432.39,2016-02-28 14:30:00
439.9,2016-02-29 14:30:00
436.0,2016-03-01 14:30:00
429.39,2016-03-02 14:30:00
422.69,2016-03-03 14:30:00
419.82,2016-03-04 14:30:00
400.53,2016-03-05 14:30:00
405.96,2016-03-06 14:30:00
411.05,2016-03-07 14:30:00
410.56,2016-03-08 14:30:00
411.15,2016-03-09 14:30:00
416.77,2016-03-10 14:30:00
420.81,2016-03-11 14:30:00
412.8,2016-03-12 14:30:00
411.34,2016-03-13 14:30:00
414.86,2016-03-14 14:30:00
415.68,2016-03-15 14:30:00
414.99,2016-03-16 14:30:00
419.34,2016-03-17 14:30:00
413.05,2016-03-18 14:30:00
407.48,2016-03-19 14:30:00
411.9,2016-03-20 14:30:00
410.06,2016-03-21 14:30:00
416.13,2016-03-22 14:30:00
416.55,2016-03-23 14:30:00
416.89,2016-03-24 14:30:00
416.42,2016-03-25 14:30:00
415.23,2016-03-26 14:30:00
417.47,2016-03-27 14:30:00
424.79,2016-03-28 14:30:00
414.86,2016-03-29 14:30:00
411.06,2016-03-30 14:30:00
415.69,2016-03-31 14:30:00
416.19,2016-04-01 14:30:00
416.19,2016-04-02 14:30:00
416.19,2016-04-03 14:30:00
416.19,2016-04-04 14:30:00
416.19,2016-04-05 14:30:00
416.19,2016-04-06 14:30:00
416.19,2016-04-07 14:30:00
416.19,2016-04-08 14:30:00
416.19,2016-04-09 14:30:00
416.19,2016-04-10 14:30:00
416.19,2016-04-11 14:30:00
416.19,2016-04-12 14:30:00
416.19,2016-04-13 14:30:00
416.19,2016-04-14 14:30:00
416.19,2016-04-15 14:30:00
416.19,2016-04-16 14:30:00
416.19,2016-04-17 14:30:00
416.19,2016-04-18 14:30:00
416.19,2016-04-19 14:30:00
416.19,2016-04-20 14:30:00
416.19,2016-04-21 14:30:00
416.19,2016-04-22 14:30:00
416.19,2016-04-23 14:30:00
416.19,2016-04-24 14:30:00
416.19,2016-04-25 14:30:00
416.19,2016-04-26 14:30:00
416.19,2016-04-27 14:30:00
416.19,2016-04-28 14:30:00
416.19,2016-04-29 14:30:00
416.19,2016-04-30 14:30:00
416.19,2016-05-01 14:30:00
416.19,2016-05-02 14:30:00
416.19,2016-05-03 14:30:00
416.19,2016-05-04 14:30:00
416.19,2016-05-05 14:30:00
416.19,2016-05-06 14:30:00
416.19,2016-05-07 14:30:00
416.19,2016-05-08 14:30:00
416.19,2016-05-09 14:30:00
416.19,2016-05-10 14:30:00
416.19,2016-05-11 14:30:00
416.19,2016-05-12 14:30:00
416.19,2016-05-13 14:30:00
416.19,2016-05-14 14:30:00
416.19,2016-05-15 14:30:00
416.19,2016-05-16 14:30:00
416.19,2016-05-17 14:30:00
416.19,2016-05-18 14:30:00
416.19,2016-05-19 14:30:00
416.19,2016-05-20 14:30:00
416.19,2016-05-21 14:30:00
416.19,2016-05-22 14:30:00
416.19,2016-05-23 14:30:00
416.19,2016-05-24 14:30:00
416.19,2016-05-25 14:30:00
416.19,2016-05-26 14:30:00
416.19,2016-05-27 14:30:00
416.19,2016-05-28 14:30:00
416.19,2016-05-29 14:30:00
416.19,2016-05-30 14:30:00
416.19,2016-05-31 14:30:00
541.4,2016-06-01 14:30:00
534.79,2016-06-02 14:30:00
561.49,2016-06-03 14:30:00
576.1,2016-06-04 14:30:00
573.0,2016-06-05 14:30:00
583.58,2016-06-06 14:30:00
576.0,2016-06-07 14:30:00
577.68,2016-06-08 14:30:00
574.21,2016-06-09 14:30:00
577.7,2016-06-10 14:30:00
584.2,2016-06-11 14:30:00
644.83,2016-06-12 14:30:00
708.53,2016-06-13 14:30:00
681.53,2016-06-14 14:30:00
689.12,2016-06-15 14:30:00
737.43,2016-06-16 14:30:00
746.62,2016-06-17 14:30:00
752.29,2016-06-18 14:30:00
768.0,2016-06-19 14:30:00
733.19,2016-06-20 14:30:00
666.16,2016-06-21 14:30:00
672.22,2016-06-22 14:30:00
582.77,2016-06-23 14:30:00
671.4,2016-06-24 14:30:00
680.09,2016-06-25 14:30:00
625.47,2016-06-26 14:30:00
631.12,2016-06-27 14:30:00
639.99,2016-06-28 14:30:00
631.54,2016-06-29 14:30:00
667.77,2016-06-30 14:30:00
676.7,2016-07-01 14:30:00
690.82,2016-07-02 14:30:00
676.92,2016-07-03 14:30:00
676.99,2016-07-04 14:30:00
670.12,2016-07-05 14:30:00
672.41,2016-07-06 14:30:00
637.42,2016-07-07 14:30:00
650.93,2016-07-08 14:30:00
649.98,2016-07-09 14:30:00
645.2,2016-07-10 14:30:00
648.34,2016-07-11 14:30:00
652.71,2016-07-12 14:30:00
660.18,2016-07-13 14:30:00
663.89,2016-07-14 14:30:00
663.5,2016-07-15 14:30:00
661.59,2016-07-16 14:30:00
671.66,2016-07-17 14:30:00
680.0,2016-07-18 14:30:00
672.0,2016-07-19 14:30:00
670.69,2016-07-20 14:30:00
665.12,2016-07-21 14:30:00
654.61,2016-07-22 14:30:00
652.99,2016-07-23 14:30:00
654.2,2016-07-24 14:30:00
655.05,2016-07-25 14:30:00
651.54,2016-07-26 14:30:00
653.79,2016-07-27 14:30:00
659.47,2016-07-28 14:30:00
659.0,2016-07-29 14:30:00
657.9,2016-07-30 14:30:00
634.22,2016-07-31 14:30:00
624.01,2016-08-01 14:30:00
607.3,2016-08-02 14:30:00
604.1,2016-08-03 14:30:00
604.1,2016-08-04 14:30:00
604.1,2016-08-05 14:30:00
604.1,2016-08-06 14:30:00
604.1,2016-08-07 14:30:00
604.1,2016-08-08 14:30:00
604.1,2016-08-09 14:30:00
604.1,2016-08-10 14:30:00
596.9,2016-08-11 14:30:00
587.49,2016-08-12 14:30:00
590.01,2016-08-13 14:30:00
573.61,2016-08-14 14:30:00
568.02,2016-08-15 14:30:00
568.75,2016-08-16 14:30:00
572.91,2016-08-17 14:30:00
577.16,2016-08-18 14:30:00
574.22,2016-08-19 14:30:00
579.55,2016-08-20 14:30:00
581.32,2016-08-21 14:30:00
584.73,2016-08-22 14:30:00
584.01,2016-08-23 14:30:00
582.82,2016-08-24 14:30:00
574.83,2016-08-25 14:30:00
579.01,2016-08-26 14:30:00
573.94,2016-08-27 14:30:00
573.02,2016-08-28 14:30:00
575.99,2016-08-29 14:30:00
579.4,2016-08-30 14:30:00
574.95,2016-08-31 14:30:00
572.5,2016-09-01 14:30:00
578.17,2016-09-02 14:30:00
579.39,2016-09-03 14:30:00
615.61,2016-09-04 14:30:00
609.14,2016-09-05 14:30:00
613.39,2016-09-06 14:30:00
616.49,2016-09-07 14:30:00
630.95,2016-09-08 14:30:00
625.21,2016-09-09 14:30:00
626.54,2016-09-10 14:30:00
628.0,2016-09-11 14:30:00
609.95,2016-09-12 14:30:00
612.69,2016-09-13 14:30:00
614.94,2016-09-14 14:30:00
615.6,2016-09-15 14:30:00
612.3,2016-09-16 14:30:00
606.02,2016-09-17 14:30:00
612.59,2016-09-18 14:30:00
611.16,2016-09-19 14:30:00
609.51,2016-09-20 14:30:00
596.15,2016-09-21 14:30:00
597.05,2016-09-22 14:30:00
600.18,2016-09-23 14:30:00
604.78,2016-09-24 14:30:00
597.99,2016-09-25 14:30:00
606.35,2016-09-26 14:30:00
605.77,2016-09-27 14:30:00
604.53,2016-09-28 14:30:00
605.96,2016-09-29 14:30:00
606.22,2016-09-30 14:30:00
613.6,2016-10-01 14:30:00
609.63,2016-10-02 14:30:00
612.01,2016-10-03 14:30:00
612.1,2016-10-04 14:30:00
615.46,2016-10-05 14:30:00
614.33,2016-10-06 14:30:00
620.13,2016-10-07 14:30:00
618.32,2016-10-08 14:30:00
618.92,2016-10-09 14:30:00
619.6,2016-10-10 14:30:00
636.81,2016-10-11 14:30:00
640.73,2016-10-12 14:30:00
639.13,2016-10-13 14:30:00
639.72,2016-10-14 14:30:00
644.21,2016-10-15 14:30:00
643.5,2016-10-16 14:30:00
641.32,2016-10-17 14:30:00
638.99,2016-10-18 14:30:00
628.1,2016-10-19 14:30:00
631.28,2016-10-20 14:30:00
637.35,2016-10-21 14:30:00
645.95,2016-10-22 14:30:00
659.72,2016-10-23 14:30:00
654.03,2016-10-24 14:30:00
659.76,2016-10-25 14:30:00
671.2,2016-10-26 14:30:00
683.3,2016-10-27 14:30:00
687.74,2016-10-28 14:30:00
712.31,2016-10-29 14:30:00
708.68,2016-10-30 14:30:00
709.0,2016-10-31 14:30:00
735.44,2016-11-01 14:30:00
728.04,2016-11-02 14:30:00
734.89,2016-11-03 14:30:00
700.08,2016-11-04 14:30:00
702.48,2016-11-05 14:30:00
710.31,2016-11-06 14:30:00
702.01,2016-11-07 14:30:00
715.99,2016-11-08 14:30:00
728.62,2016-11-09 14:30:00
713.6,2016-11-10 14:30:00
718.1,2016-11-11 14:30:00
702.64,2016-11-12 14:30:00
687.63,2016-11-13 14:30:00
700.96,2016-11-14 14:30:00
712.3,2016-11-15 14:30:00
731.61,2016-11-16 14:30:00
746.98,2016-11-17 14:30:00
752.54,2016-11-18 14:30:00
749.86,2016-11-19 14:30:00
742.18,2016-11-20 14:30:00
738.91,2016-11-21 14:30:00
745.23,2016-11-22 14:30:00
743.13,2016-11-23 14:30:00
735.58,2016-11-24 14:30:00
733.42,2016-11-25 14:30:00
723.9,2016-11-26 14:30:00
734.71,2016-11-27 14:30:00
729.99,2016-11-28 14:30:00
730.32,2016-11-29 14:30:00
739.06,2016-11-30 14:30:00
751.32,2016-12-01 14:30:00
773.04,2016-12-02 14:30:00
767.97,2016-12-03 14:30:00
768.33,2016-12-04 14:30:00
750.8,2016-12-05 14:30:00
757.98,2016-12-06 14:30:00
763.81,2016-12-07 14:30:00
771.11,2016-12-08 14:30:00
771.43,2016-12-09 14:30:00
775.15,2016-12-10 14:30:00
767.82,2016-12-11 14:30:00
778.4,2016-12-12 14:30:00
779.65,2016-12-13 14:30:00
779.85,2016-12-14 14:30:00
777.48,2016-12-15 14:30:00
782.67,2016-12-16 14:30:00
787.94,2016-12-17 14:30:00
785.6,2016-12-18 14:30:00
789.49,2016-12-19 14:30:00
790.9,2016-12-20 14:30:00
821.0,2016-12-21 14:30:00
862.5,2016-12-22 14:30:00
905.14,2016-12-23 14:30:00
888.08,2016-12-24 14:30:00
871.69,2016-12-25 14:30:00
905.02,2016-12-26 14:30:00
938.88,2016-12-27 14:30:00
966.54,2016-12-28 14:30:00
965.99,2016-12-29 14:30:00
950.08,2016-12-30 14:30:00
953.91,2016-12-31 14:30:00
976.5,2017-01-01 14:30:00
1022.6,2017-01-02 14:30:00
1017.4,2017-01-03 14:30:00
1078.7,2017-01-04 14:30:00
954.98,2017-01-05 14:30:00
890.5,2017-01-06 14:30:00
886.31,2017-01-07 14:30:00
926.8,2017-01-08 14:30:00
901.65,2017-01-09 14:30:00
906.94,2017-01-10 14:30:00
803.55,2017-01-11 14:30:00
779.89,2017-01-12 14:30:00
805.32,2017-01-13 14:30:00
824.13,2017-01-14 14:30:00
812.0,2017-01-15 14:30:00
823.18,2017-01-16 14:30:00
883.85,2017-01-17 14:30:00
855.07,2017-01-18 14:30:00
895.0,2017-01-19 14:30:00
899.4,2017-01-20 14:30:00
921.39,2017-01-21 14:30:00
899.23,2017-01-22 14:30:00
920.38,2017-01-23 14:30:00
901.26,2017-01-24 14:30:00
885.0,2017-01-25 14:30:00
910.94,2017-01-26 14:30:00
916.86,2017-01-27 14:30:00
918.8,2017-01-28 14:30:00
918.32,2017-01-29 14:30:00
919.06,2017-01-30 14:30:00
951.5,2017-01-31 14:30:00
965.99,2017-02-01 14:30:00
991.01,2017-02-02 14:30:00
1009.1,2017-02-03 14:30:00
1013.0,2017-02-04 14:30:00
1018.5,2017-02-05 14:30:00
1020.4,2017-02-06 14:30:00
1052.6,2017-02-07 14:30:00
1038.0,2017-02-08 14:30:00
961.43,2017-02-09 14:30:00
961.47,2017-02-10 14:30:00
1001.0,2017-02-11 14:30:00
997.9,2017-02-12 14:30:00
989.51,2017-02-13 14:30:00
1012.0,2017-02-14 14:30:00
1011.8,2017-02-15 14:30:00
1028.7,2017-02-16 14:30:00
1058.7,2017-02-17 14:30:00
1061.5,2017-02-18 14:30:00
1055.0,2017-02-19 14:30:00
1061.1,2017-02-20 14:30:00
1114.0,2017-02-21 14:30:00
1123.9,2017-02-22 14:30:00
1150.9,2017-02-23 14:30:00
1198.5,2017-02-24 14:30:00
1173.1,2017-02-25 14:30:00
1172.2,2017-02-26 14:30:00
1180.2,2017-02-27 14:30:00
1188.4,2017-02-28 14:30:00
1221.7,2017-03-01 14:30:00
1234.8,2017-03-02 14:30:00
1279.1,2017-03-03 14:30:00
1270.2,2017-03-04 14:30:00
1264.9,2017-03-05 14:30:00
1282.0,2017-03-06 14:30:00
1224.9,2017-03-07 14:30:00
1200.3,2017-03-08 14:30:00
1176.8,2017-03-09 14:30:00
1275.1,2017-03-10 14:30:00
1172.1,2017-03-11 14:30:00
1189.2,2017-03-12 14:30:00
1230.0,2017-03-13 14:30:00
1255.6,2017-03-14 14:30:00
1255.6,2017-03-15 14:30:00
1222.0,2017-03-16 14:30:00
1148.9,2017-03-17 14:30:00
1006.6,2017-03-18 14:30:00
994.5,2017-03-19 14:30:00
1041.7,2017-03-20 14:30:00
1091.9,2017-03-21 14:30:00
1021.3,2017-03-22 14:30:00
1049.3,2017-03-23 14:30:00
989.6,2017-03-24 14:30:00
931.8,2017-03-25 14:30:00
990.0,2017-03-26 14:30:00
1014.7,2017-03-27 14:30:00
1057.2,2017-03-28 14:30:00
1044.5,2017-03-29 14:30:00
1031.9,2017-03-30 14:30:00
1049.6,2017-03-31 14:30:00
1091.9,2017-04-01 14:30:00
1091.1,2017-04-02 14:30:00
1134.0,2017-04-03 14:30:00
1137.3,2017-04-04 14:30:00
1128.0,2017-04-05 14:30:00
1170.4,2017-04-06 14:30:00
1193.1,2017-04-07 14:30:00
1193.3,2017-04-08 14:30:00
1194.4,2017-04-09 14:30:00
1223.1,2017-04-10 14:30:00
1226.0,2017-04-11 14:30:00
1234.8,2017-04-12 14:30:00
1193.9,2017-04-13 14:30:00
1208.0,2017-04-14 14:30:00
1211.1,2017-04-15 14:30:00
1205.0,2017-04-16 14:30:00
1209.0,2017-04-17 14:30:00
1260.9,2017-04-18 14:30:00
1264.6,2017-04-19 14:30:00
1282.6,2017-04-20 14:30:00
1316.4,2017-04-21 14:30:00
1297.6,2017-04-22 14:30:00
1340.8,2017-04-23 14:30:00
1337.9,2017-04-24 14:30:00
1358.9,2017-04-25 14:30:00
1399.5,2017-04-26 14:30:00
1426.1,2017-04-27 14:30:00
1385.0,2017-04-28 14:30:00
1416.6,2017-04-29 14:30:00
1424.1,2017-04-30 14:30:00
1507.4,2017-05-01 14:30:00
1563.6,2017-05-02 14:30:00
1551.0,2017-05-03 14:30:00
1652.0,2017-05-04 14:30:00
1628.8,2017-05-05 14:30:00
1575.5,2017-05-06 14:30:00
1581.5,2017-05-07 14:30:00
1649.4,2017-05-08 14:30:00
1760.5,2017-05-09 14:30:00
1806.1,2017-05-10 14:30:00
1870.4,2017-05-11 14:30:00
1802.7,2017-05-12 14:30:00
1750.2,2017-05-13 14:30:00
1825.5,2017-05-14 14:30:00
1760.2,2017-05-15 14:30:00
1766.6,2017-05-16 14:30:00
1889.1,2017-05-17 14:30:00
1900.0,2017-05-18 14:30:00
1977.6,2017-05-19 14:30:00
1993.8,2017-05-20 14:30:00
2050.5,2017-05-21 14:30:00
2160.8,2017-05-22 14:30:00
2204.3,2017-05-23 14:30:00
2290.1,2017-05-24 14:30:00
2670.3,2017-05-25 14:30:00
2311.6,2017-05-26 14:30:00
1938.0,2017-05-27 14:30:00
2107.4,2017-05-28 14:30:00
2095.6,2017-05-29 14:30:00
2206.9,2017-05-30 14:30:00
2115.2,2017-05-31 14:30:00
2337.9,2017-06-01 14:30:00
2281.0,2017-06-02 14:30:00
2427.9,2017-06-03 14:30:00
2475.2,2017-06-04 14:30:00
2522.1,2017-06-05 14:30:00
2810.0,2017-06-06 14:30:00
2784.6,2017-06-07 14:30:00
2716.6,2017-06-08 14:30:00
2836.7,2017-06-09 14:30:00
2871.4,2017-06-10 14:30:00
2883.9,2017-06-11 14:30:00
2689.8,2017-06-12 14:30:00
2652.0,2017-06-13 14:30:00
2430.5,2017-06-14 14:30:00
2174.5,2017-06-15 14:30:00
2405.0,2017-06-16 14:30:00
2515.0,2017-06-17 14:30:00
2500.7,2017-06-18 14:30:00
2554.91417321,2017-06-19 14:30:00
2634.6,2017-06-20 14:30:00
2693.5,2017-06-21 14:30:00
2667.1,2017-06-22 14:30:00
2694.7,2017-06-23 14:30:00
2554.58166018,2017-06-24 14:30:00
2560.9,2017-06-25 14:30:00
2400.0,2017-06-26 14:30:00
2246.1,2017-06-27 14:30:00
2494.9,2017-06-28 14:30:00
2470.0,2017-06-29 14:30:00
2478.5,2017-06-30 14:30:00
2383.7,2017-07-01 14:30:00
2348.8,2017-07-02 14:30:00
2545.9,2017-07-03 14:30:00
2602.9,2017-07-04 14:30:00
2537.9,2017-07-05 14:30:00
2575.0,2017-07-06 14:30:00
2495.2,2017-07-07 14:30:00
2517.1,2017-07-08 14:30:00
2510.6,2017-07-09 14:30:00
2411.0,2017-07-10 14:30:00
2316.5,2017-07-11 14:30:00
2324.6,2017-07-12 14:30:00
2334.3,2017-07-13 14:30:00
2235.6,2017-07-14 14:30:00
1976.1,2017-07-15 14:30:00
1868.0,2017-07-16 14:30:00
2047.0,2017-07-17 14:30:00
2325.2,2017-07-18 14:30:00
2306.1,2017-07-19 14:30:00
2610.2,2017-07-20 14:30:00
2733.7,2017-07-21 14:30:00
2790.3,2017-07-22 14:30:00
2820.9,2017-07-23 14:30:00
2783.8,2017-07-24 14:30:00
2577.2,2017-07-25 14:30:00
2485.6,2017-07-26 14:30:00
2566.1,2017-07-27 14:30:00
2777.0,2017-07-28 14:30:00
2675.0,2017-07-29 14:30:00
2708.4,2017-07-30 14:30:00
2780.0,2017-07-31 14:30:00
2697.8,2017-08-01 14:30:00
2679.8,2017-08-02 14:30:00
2733.7,2017-08-03 14:30:00
2847.9,2017-08-04 14:30:00
3207.0,2017-08-05 14:30:00
3229.3,2017-08-06 14:30:00
3369.4,2017-08-07 14:30:00
3376.0,2017-08-08 14:30:00
3250.1,2017-08-09 14:30:00
3431.5,2017-08-10 14:30:00
3535.0,2017-08-11 14:30:00
3784.4,2017-08-12 14:30:00
3964.8,2017-08-13 14:30:00
4290.3,2017-08-14 14:30:00
3890.0,2017-08-15 14:30:00
4119.9,2017-08-16 14:30:00
4464.0,2017-08-17 14:30:00
4215.0,2017-08-18 14:30:00
4068.7,2017-08-19 14:30:00
4084.9,2017-08-20 14:30:00
4005.4,2017-08-21 14:30:00
3860.0,2017-08-22 14:30:00
4186.7,2017-08-23 14:30:00
4199.5,2017-08-24 14:30:00
4362.0,2017-08-25 14:30:00
4275.4,2017-08-26 14:30:00
4327.0,2017-08-27 14:30:00
4311.9,2017-08-28 14:30:00
4580.2,2017-08-29 14:30:00
4562.8,2017-08-30 14:30:00
4714.7,2017-08-31 14:30:00
4783.5,2017-09-01 14:30:00
4509.9,2017-09-02 14:30:00
4378.9,2017-09-03 14:30:00
4270.8,2017-09-04 14:30:00
4263.5,2017-09-05 14:30:00
4515.2,2017-09-06 14:30:00
4647.5,2017-09-07 14:30:00
4315.3,2017-09-08 14:30:00
4257.0,2017-09-09 14:30:00
4127.0,2017-09-10 14:30:00
4258.8,2017-09-11 14:30:00
4273.5,2017-09-12 14:30:00
3794.0,2017-09-13 14:30:00
3539.2,2017-09-14 14:30:00
3529.9,2017-09-15 14:30:00
